"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0MLU1","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0MLU1","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0MLU8","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0MLU8","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0MLU8","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0MLU8","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0MMJ1","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0MMJ1","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0MMJ1","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0MMJ1","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0VLT1","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0VLT1","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0VLT1","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0VLT1","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0VLU1","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0VLU1","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0VLU1","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0VLU1","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0VLU1R","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0VLU1R","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0VLU1R","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644BF0VLU1R","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CCF0MMJ1","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CCF0MMJ1","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CCF0MMJ1","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CCF0MMJ1","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CCF0MMJ1R","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CCF0MMJ1R","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CCF0MMJ1R","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CCF0MMJ1R","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MLT1","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MLT1","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MLT1","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MLT1","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MLT1R","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MLT1R","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MLT1R","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MLT1R","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MLU1","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MLU1","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MLU1","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MLU1","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MMJ1","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MMJ1","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MMJ1","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MMJ1","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MMJ1R","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MMJ1R","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MMJ1R","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0MMJ1R","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0VLT1R","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0VLT1R","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0VLT1R","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0VLT1R","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0VLU1","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0VLU1","推荐文档","MPC5646C Microcontroller - Reference Manual","http://cache.freescale.com/files/32bit/doc/ref_manual/MPC5646CRM.pdf?fpsp=1&WT_TYPE=Reference Manuals&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0VLU1","推荐文档","MPC5646C Microcontroller Data Sheet","http://cache.freescale.com/files/32bit/doc/data_sheet/MPC5646C.pdf?fpsp=1&WT_TYPE=Data Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0VLU1","推荐文档","Freescale MPC564XBC Fact Sheet","http://cache.freescale.com/files/microcontrollers/doc/fact_sheet/MPC564XBCFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","Power Architecture 处理器---MPC5xxx/5xxx 32位MCU","MPC564xB-C","SPC5644CF0VLU1R","推荐文档","MPC5646C Microcontroller Product Brief","http://cache.freescale.com/files/32bit/doc/prod_brief/MPC5646CPB.pdf?fpsp=1&WT_TYPE=Product Briefs&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
