"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_50","MK20DN128VFM5","推荐文档","Kinetis K2x：带高性价比USB的Cortex-M4(F) MCU","http://cache.freescale.com/zh-Hans/files/microcontrollers/doc/fact_sheet/KINK2XFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_50","MK20DN128VFM5","推荐文档","Kinetis外设模块演示软件","http://cache.freescale.com/zh-Hans/files/32bit/doc/quick_ref_guide/KQRUG.pdf?fpsp=1&WT_TYPE=Quick Reference Guides&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_50","MK20DN128VFM5","推荐文档","Selector Guide: High-performance Kinetis K Series MCUs","http://cache.freescale.com/files/microcontrollers/doc/selector_guide/KINETISKMCUSELGD.pdf?fpsp=1&WT_TYPE=Selector Guides&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_50","MK20DN128VFT5","推荐文档","Kinetis K2x：带高性价比USB的Cortex-M4(F) MCU","http://cache.freescale.com/zh-Hans/files/microcontrollers/doc/fact_sheet/KINK2XFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_50","MK20DN128VFT5","推荐文档","Kinetis外设模块演示软件","http://cache.freescale.com/zh-Hans/files/32bit/doc/quick_ref_guide/KQRUG.pdf?fpsp=1&WT_TYPE=Quick Reference Guides&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_50","MK20DN128VFT5","推荐文档","Selector Guide: High-performance Kinetis K Series MCUs","http://cache.freescale.com/files/microcontrollers/doc/selector_guide/KINETISKMCUSELGD.pdf?fpsp=1&WT_TYPE=Selector Guides&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_50","MK20DN128VLF5","推荐文档","Kinetis K2x：带高性价比USB的Cortex-M4(F) MCU","http://cache.freescale.com/zh-Hans/files/microcontrollers/doc/fact_sheet/KINK2XFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_50","MK20DN128VLF5","推荐文档","Kinetis外设模块演示软件","http://cache.freescale.com/zh-Hans/files/32bit/doc/quick_ref_guide/KQRUG.pdf?fpsp=1&WT_TYPE=Quick Reference Guides&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_50","MK20DN128VLF5","推荐文档","Selector Guide: High-performance Kinetis K Series MCUs","http://cache.freescale.com/files/microcontrollers/doc/selector_guide/KINETISKMCUSELGD.pdf?fpsp=1&WT_TYPE=Selector Guides&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
"FSL","ARM 处理器---Kinetis ARM Cortex-M微控制器","K20_50","MK20DN128VLH5","推荐文档","Kinetis K2x：带高性价比USB的Cortex-M4(F) MCU","http://cache.freescale.com/zh-Hans/files/microcontrollers/doc/fact_sheet/KINK2XFS.pdf?fpsp=1&WT_TYPE=Fact Sheets&WT_VENDOR=FREESCALE&WT_FILE_FORMAT=pdf&WT_ASSET=Documentation&fileExt=.pdf"
